"CONTEXT_PARTNER_ID"|"PARTNER_PRODUCT_CODE"|"PARTNER_CAT_CODE"|"EAN"|"MANUFACTURER"|"MANUFACTURER_PART_NUMBER"|"PRODUCT_NAME"|"PRODUCT_DESCRIPTION"|"CATEGORY_LEVEL_1"|"CATEGORY_LEVEL_2"|"CATEGORY_LEVEL_3"|"COUNTRY"|"INVOICE_DATE"|"SALES_QUANTITY"|"SALES_REVENUE"|"TAX_INCLUDED"|"CURRENCY"|"CUSTOMER_COUNTRY"|"CUSTOMER_POSTCODE"|"PARTNER_CUSTOMER_CODE"|"CUSTOMER_NAME"|"CUSTOMER_ADDRESS"|"CUSTOMER_CITY"|"CUSTOMER_CODE"|"CUSTOMER_VAT_NUM"|"INVOICE_NUMBER"|"CUSTOMER_SEGMENTATION"|"VENDOR_PROGRAM_CODE"|"BUNDLE"|"TBA"
"TR3008"|"5504ABRS"|"5702"|""|"HONOR"|"5504ABRS"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"Kablosuz Kulaklik"|"Kablosuz Kulaklik"|""|"TR"|"2025-03-18"|"1"|".01"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"SMB"|""|"No"|""
"TR3008"|"MW42V-2ALCTR1"|"3701"|""|"TCL"|"MW42V-2ALCTR1"|"MW42V Black/SCD"|"MW42V Black/SCD"|"Akilli Saatler"|"Akilli Saatler"|""|"TR"|"2025-03-18"|"4"|"4500"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"Corparate Reseller"|""|"No"|""
"TR3008"|"PZA21E-05H01FTE"|"0102"|""|"DYNABOOK"|"PZA21E-05H01FTE"|"Portege X40L-K  I7-1360P-32GB-1TB Win11P"|"Portege X40L-K  I7-1360P-32GB-1TB Win11P"|"Notebook"|"Intel"|""|"TR"|"2025-03-18"|"1"|"67153.06"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"SMB"|""|"No"|""
"TR3008"|"MYND3TU/A"|"0416"|""|"APPLE"|"MYND3TU/A"|"iPhone 16 Pro 128GB Black Titanium"|"iPhone 16 Pro 128GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-18"|"7"|"438958.31"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"SMB"|""|"No"|""
"TR3008"|"6943757617982"|"1605"|""|"ECOVACS"|"6943757617982"|"Ecovacs Deebot  X2 Omni Vacuum Robot"|"Ecovacs Deebot  X2 Omni Vacuum Robot"|"Zemin Temizleme"|"Toz Torbasiz"|""|"TR"|"2025-03-18"|"6"|"186295.86"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"Etailer Business"|""|"No"|""
"TR3008"|"MW42V-2ALCTR1"|"3701"|""|"TCL"|"MW42V-2ALCTR1"|"MW42V Black/SCD"|"MW42V Black/SCD"|"Akilli Saatler"|"Akilli Saatler"|""|"TR"|"2025-03-18"|"9"|"9374.94"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250318"|"SMB"|""|"No"|""
"TR3008"|"EP-DA705BBEGWW"|"5501"|""|"SAMSUNG"|"EP-DA705BBEGWW"|"Samsung TypeC Kablo (C to C) Siyah"|"Samsung TypeC Kablo (C to C) Siyah"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"1"|"249.17"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MU163TU/A"|"0416"|""|"APPLE"|"MU163TU/A"|"IPHONE 15 PLUS BLUE 128GB-TUR"|"IPHONE 15 PLUS BLUE 128GB-TUR"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"46499.17"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"PRMS-SWRKI"|"0805"|""|"VESTEL"|"PRMS-SWRKI"|"SWAROVSKI BILEKLIK - PROMOSYON"|"SWAROVSKI BILEKLIK - PROMOSYON"|"Promosyon"|"Promosyon"|""|"TR"|"2025-03-19"|"1"|".83"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"3"|"231249.99"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"154166.66"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWV3TU/A"|"0416"|""|"APPLE"|"MYWV3TU/A"|"iPhone 16 Pro Max 256GB Black Titanium"|"iPhone 16 Pro Max 256GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYND3TU/A"|"0416"|""|"APPLE"|"MYND3TU/A"|"iPhone 16 Pro 128GB Black Titanium"|"iPhone 16 Pro 128GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"62708.33"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNH3TU/A"|"0416"|""|"APPLE"|"MYNH3TU/A"|"iPhone 16 Pro 256GB Black Titanium"|"iPhone 16 Pro 256GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"67958.33"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNE3TU/A"|"0416"|""|"APPLE"|"MYNE3TU/A"|"iPhone 16 Pro 128GB White Titanium"|"iPhone 16 Pro 128GB White Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"7"|"438958.31"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"15"|"420666.66"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYEF3TU/A"|"0416"|""|"APPLE"|"MYEF3TU/A"|"iPhone 16 256GB White"|"iPhone 16 256GB White"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"107500"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"SM-R950NZSATUR"|"3701"|""|"SAMSUNG"|"SM-R950NZSATUR"|"Samsung Galaxy Watch 6 Classic 43 MM Gum"|"Samsung Galaxy Watch 6 Classic 43 MM Gum"|"Akilli Saatler"|"Akilli Saatler"|""|"TR"|"2025-03-19"|"2"|"10248.34"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"ORDU"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"56000"|"No"|"TRY"|"TR"|""|""|""|""|"ORDU"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPF3TU/A"|"0416"|""|"APPLE"|"MLPF3TU/A"|"iPhone 13 128GB Midnight"|"iPhone 13 128GB Midnight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"28000"|"No"|"TRY"|"TR"|""|""|""|""|"ORDU"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"JB.JBLC100SIUWHT"|"5701"|""|"JBL"|"JB.JBLC100SIUWHT"|"C100SI, Kulaklik, CT, IE, Beyaz"|"C100SI, Kulaklik, CT, IE, Beyaz"|"Kablolu Kulaklik"|"Kablolu Kulaklik"|""|"TR"|"2025-03-19"|"2"|"492.5"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYEF3TU/A"|"0416"|""|"APPLE"|"MYEF3TU/A"|"iPhone 16 256GB White"|"iPhone 16 256GB White"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"53750"|"No"|"TRY"|"TR"|""|""|""|""|"ZONGULDAK"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"SAKARYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"5"|"140000"|"No"|"TRY"|"TR"|""|""|""|""|"SAKARYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNK3TU/A"|"0416"|""|"APPLE"|"MYNK3TU/A"|"iPhone 16 Pro 256GB Desert Titanium"|"iPhone 16 Pro 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"67958.33"|"No"|"TRY"|"TR"|""|""|""|""|"CANAKKALE"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYND3TU/A"|"0416"|""|"APPLE"|"MYND3TU/A"|"iPhone 16 Pro 128GB Black Titanium"|"iPhone 16 Pro 128GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"62708.33"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNE3TU/A"|"0416"|""|"APPLE"|"MYNE3TU/A"|"iPhone 16 Pro 128GB White Titanium"|"iPhone 16 Pro 128GB White Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"62708.33"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MTP43TU/A"|"0416"|""|"APPLE"|"MTP43TU/A"|"IPHONE 15 BLUE 128GB-TUR"|"IPHONE 15 BLUE 128GB-TUR"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"85833.32"|"No"|"TRY"|"TR"|""|""|""|""|"SAKARYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYEF3TU/A"|"0416"|""|"APPLE"|"MYEF3TU/A"|"iPhone 16 256GB White"|"iPhone 16 256GB White"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"53750"|"No"|"TRY"|"TR"|""|""|""|""|"SAKARYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"3"|"84000"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"7000000277320"|"6302"|""|"ITHINK"|"7000000277320"|"Ithink Wireless Sarj Istas.Ws-50 (Siyah)"|"Ithink Wireless Sarj Istas.Ws-50 (Siyah)"|"Telefon/Tablet Sarj"|"Telefon/Tablet Sarj"|""|"TR"|"2025-03-19"|"2"|"1261.38"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"7000000278952"|"6302"|""|"ITHINK"|"7000000278952"|"Ithink Wireless Sarj Istas.Ws-50 (Beyaz)"|"Ithink Wireless Sarj Istas.Ws-50 (Beyaz)"|"Telefon/Tablet Sarj"|"Telefon/Tablet Sarj"|""|"TR"|"2025-03-19"|"1"|"630.69"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"SUYK000101"|"6102"|""|"BASEUS"|"SUYK000101"|"Baseus Easy Air Vent AracTlfon Tutu-Syh"|"Baseus Easy Air Vent AracTlfon Tutu-Syh"|"Stand"|"Stand"|""|"TR"|"2025-03-19"|"6"|"1638"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"C40361600111-00"|"6102"|""|"BASEUS"|"C40361600111-00"|"Baseus UltraGo Arac Ici Tlfn Tutu-Syh"|"Baseus UltraGo Arac Ici Tlfn Tutu-Syh"|"Stand"|"Stand"|""|"TR"|"2025-03-19"|"4"|"1092"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10077101113-00"|"6303"|""|"BASEUS"|"P10077101113-00"|"Baseus Bipow 2 10KmAh Power Bank-Siyah"|"Baseus Bipow 2 10KmAh Power Bank-Siyah"|"Powerbank"|"Powerbank"|""|"TR"|"2025-03-19"|"2"|"1535.4"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10355703221-00"|"5501"|""|"BASEUS"|"P10355703221-00"|"Baseus Pud. USB to C 100W Kbl 1.2m-Byz"|"Baseus Pud. USB to C 100W Kbl 1.2m-Byz"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"4"|"394.2"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10355702221-00"|"5501"|""|"BASEUS"|"P10355702221-00"|"Baseus Pud. TypeC to C 100W Kbl 1.2m-Byz"|"Baseus Pud. TypeC to C 100W Kbl 1.2m-Byz"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"4"|"547.92"|"No"|"TRY"|"TR"|""|""|""|""|"TEKIRDAG"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNK3TU/A"|"0416"|""|"APPLE"|"MYNK3TU/A"|"iPhone 16 Pro 256GB Desert Titanium"|"iPhone 16 Pro 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"67958.33"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWY3TU/A"|"0416"|""|"APPLE"|"MYWY3TU/A"|"iPhone 16 Pro Max 256GB Natural Titanium"|"iPhone 16 Pro Max 256GB Natural Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"154166.66"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"23"|"644000"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MD1Q4TU/A"|"0416"|""|"APPLE"|"MD1Q4TU/A"|"iPhone 16e 128GB Black"|"iPhone 16e 128GB Black"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"7"|"262494.19"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MD1R4TU/A"|"0416"|""|"APPLE"|"MD1R4TU/A"|"iPhone 16e 128GB White"|"iPhone 16e 128GB White"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"7"|"262494.19"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"6941812708293"|"2022"|""|"XIAOMI"|"6941812708293"|"Xiaomi Smart Air Fryer Pro 4L EU"|"Xiaomi Smart Air Fryer Pro 4L EU"|"Airfryer"|"Airfryer"|""|"TR"|"2025-03-19"|"1"|"1999.17"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"EP-T4511XBEGWW"|"6302"|""|"SAMSUNG"|"EP-T4511XBEGWW"|"Samsung EP-T4511X TypeC Hizli Sarj 45W-S"|"Samsung EP-T4511X TypeC Hizli Sarj 45W-S"|"Telefon/Tablet Sarj"|"Telefon/Tablet Sarj"|""|"TR"|"2025-03-19"|"12"|"14550"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYND3TU/A"|"0416"|""|"APPLE"|"MYND3TU/A"|"iPhone 16 Pro 128GB Black Titanium"|"iPhone 16 Pro 128GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"3"|"188124.99"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"21"|"588000"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYND3TU/A"|"0416"|""|"APPLE"|"MYND3TU/A"|"iPhone 16 Pro 128GB Black Titanium"|"iPhone 16 Pro 128GB Black Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"5"|"313541.65"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"28333.33"|"No"|"TRY"|"TR"|""|""|""|""|"BOLU"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPF3TU/A"|"0416"|""|"APPLE"|"MLPF3TU/A"|"iPhone 13 128GB Midnight"|"iPhone 13 128GB Midnight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"6"|"168000"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"7000000275791"|"0106"|""|"ITHINK"|"7000000275791"|"ITHINK YAZI VE CIZIM TABLT 8,5''DT-50 KR"|"ITHINK YAZI VE CIZIM TABLT 8,5''DT-50 KR"|"Is Istasyonu"|"Is Istasyonu"|""|"TR"|"2025-03-19"|"1"|"65.83"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"56000"|"No"|"TRY"|"TR"|""|""|""|""|"MANISA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"56000"|"No"|"TRY"|"TR"|""|""|""|""|"KUTAHYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYWX3TU/A"|"0416"|""|"APPLE"|"MYWX3TU/A"|"iPhone 16 Pro Max 256GB Desert Titanium"|"iPhone 16 Pro Max 256GB Desert Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"77083.33"|"No"|"TRY"|"TR"|""|""|""|""|"KUTAHYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10355701311-00"|"5501"|""|"BASEUS"|"P10355701311-00"|"Baseus Pud. Type-C -Lgt 20W Kbl 1.2m-Mvi"|"Baseus Pud. Type-C -Lgt 20W Kbl 1.2m-Mvi"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"2"|"270"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10355702221-00"|"5501"|""|"BASEUS"|"P10355702221-00"|"Baseus Pud. TypeC to C 100W Kbl 1.2m-Byz"|"Baseus Pud. TypeC to C 100W Kbl 1.2m-Byz"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"2"|"273.96"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10355700111-00"|"5501"|""|"BASEUS"|"P10355700111-00"|"Baseus Pud.USB-A- Lgt 2.4A Kbl 1.2m-Syh"|"Baseus Pud.USB-A- Lgt 2.4A Kbl 1.2m-Syh"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"2"|"214.84"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"P10111602113-00"|"6302"|""|"BASEUS"|"P10111602113-00"|"Baseus Palm Hizli Sarj 1C 20W Syh"|"Baseus Palm Hizli Sarj 1C 20W Syh"|"Telefon/Tablet Sarj"|"Telefon/Tablet Sarj"|""|"TR"|"2025-03-19"|"6"|"1788.66"|"No"|"TRY"|"TR"|""|""|""|""|"BALIKESIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"TRU20786"|"5802"|""|"TRUST"|"TRU20786"|"Trust 20786 Primo Kablosuz Mouse -Mavi"|"Trust 20786 Primo Kablosuz Mouse -Mavi"|"Kablosuz Mouse"|"Kablosuz Mouse"|""|"TR"|"2025-03-19"|"1"|"140.83"|"No"|"TRY"|"TR"|""|""|""|""|"KOCAELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"EO-IC100BWEGWW"|"5701"|""|"SAMSUNG"|"EO-IC100BWEGWW"|"Samsung EO-IC100B Type C Kulaklik-Beyaz"|"Samsung EO-IC100B Type C Kulaklik-Beyaz"|"Kablolu Kulaklik"|"Kablolu Kulaklik"|""|"TR"|"2025-03-19"|"3"|"1112.49"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"JB.JBLGO4PUR"|"5402"|""|"JBL"|"JB.JBLGO4PUR"|"Go4, Bluetooth Hoparlor, IP67, Mor"|"Go4, Bluetooth Hoparlor, IP67, Mor"|"Bluetooth Hoparlor"|"Bluetooth Hoparlor"|""|"TR"|"2025-03-19"|"2"|"2875"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"EP-DA705BWEGWW"|"5501"|""|"SAMSUNG"|"EP-DA705BWEGWW"|"Samsung TypeC Kablo (C to C) Beyaz"|"Samsung TypeC Kablo (C to C) Beyaz"|"Kablolar"|"Kablolar"|""|"TR"|"2025-03-19"|"5"|"1916.65"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"5504ABRS"|"5702"|""|"HONOR"|"5504ABRS"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"Kablosuz Kulaklik"|"Kablosuz Kulaklik"|""|"TR"|"2025-03-19"|"2"|"1116.66"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"28000"|"No"|"TRY"|"TR"|""|""|""|""|"ESKISEHIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPF3TU/A"|"0416"|""|"APPLE"|"MLPF3TU/A"|"iPhone 13 128GB Midnight"|"iPhone 13 128GB Midnight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"28000"|"No"|"TRY"|"TR"|""|""|""|""|"ESKISEHIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"2"|"56000"|"No"|"TRY"|"TR"|""|""|""|""|"ADIYAMAN"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MYNE3TU/A"|"0416"|""|"APPLE"|"MYNE3TU/A"|"iPhone 16 Pro 128GB White Titanium"|"iPhone 16 Pro 128GB White Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"9"|"564373.32"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
